component_model_id,mean,season,releaseEW
8,0.006325684066808833,2010/2011,201615
9,0.005761266159561028,2010/2011,201615
10,0.08626595757635488,2010/2011,201615
11,0.24547748320423493,2010/2011,201615
12,0.0033351121670058374,2010/2011,201615
13,0.02385145861365368,2010/2011,201615
14,0.09034809734840997,2010/2011,201615
15,0.010523121879269322,2010/2011,201615
16,0.017674842441088964,2010/2011,201615
17,0.07669681629163656,2010/2011,201615
18,0.039615838758179214,2010/2011,201615
19,0.013055666227903174,2010/2011,201615
20,0.04126671902503668,2010/2011,201615
21,0.010291697462666304,2010/2011,201615
22,0.010203595597313087,2010/2011,201615
23,0.008472386511936478,2010/2011,201615
24,0.0282914894676353,2010/2011,201615
25,0.01089249351541486,2010/2011,201615
26,0.014056510983611327,2010/2011,201615
0,0.015789790099372862,2010/2011,201616
1,0.049883540199700906,2010/2011,201616
2,0.029446120999221472,2010/2011,201616
3,0.03846474511255756,2010/2011,201616
4,0.024094174734421967,2010/2011,201616
5,0.0288454652502798,2010/2011,201616
6,0.023201645951618687,2010/2011,201616
7,0.03506687735497058,2010/2011,201616
8,0.00627718732284104,2010/2011,201616
9,0.005720395608344775,2010/2011,201616
10,0.0783894498971932,2010/2011,201616
11,0.26810598665089114,2010/2011,201616
12,0.003324958347330964,2010/2011,201616
13,0.024236620386444436,2010/2011,201616
14,0.08098064802503223,2010/2011,201616
15,0.010294308411276716,2010/2011,201616
16,0.018207664824001244,2010/2011,201616
17,0.07899260406936882,2010/2011,201616
18,0.04239550722160998,2010/2011,201616
19,0.012070301683570284,2010/2011,201616
20,0.04462412566356284,2010/2011,201616
21,0.010881280639267316,2010/2011,201616
22,0.010610796321650365,2010/2011,201616
23,0.008140936909396214,2010/2011,201616
24,0.02610146302966754,2010/2011,201616
25,0.010688987029187776,2010/2011,201616
26,0.015164418257219233,2010/2011,201616
0,0.0174603077441767,2010/2011,201617
1,0.04535452707193496,2010/2011,201617
2,0.02777049541840467,2010/2011,201617
3,0.035769631356693386,2010/2011,201617
4,0.0234217373345478,2010/2011,201617
5,0.027559370641916995,2010/2011,201617
6,0.022830915851054314,2010/2011,201617
7,0.035373321556872096,2010/2011,201617
8,0.006266057262121332,2010/2011,201617
9,0.0056229183833039304,2010/2011,201617
10,0.07622312929969563,2010/2011,201617
11,0.2750184151553778,2010/2011,201617
12,0.003323714788518889,2010/2011,201617
13,0.023374462867952733,2010/2011,201617
14,0.07927865844578232,2010/2011,201617
15,0.010144611017024636,2010/2011,201617
16,0.018035495741566356,2010/2011,201617
17,0.0827516946959513,2010/2011,201617
18,0.04516357535581063,2010/2011,201617
19,0.011329303216210377,2010/2011,201617
20,0.04766406114129419,2010/2011,201617
21,0.01048965422538845,2010/2011,201617
22,0.010504465137952996,2010/2011,201617
23,0.007964691275532149,2010/2011,201617
24,0.024984440338902073,2010/2011,201617
25,0.01061277489600221,2010/2011,201617
26,0.015707569780011168,2010/2011,201617
0,0.01638127694010428,2010/2011,201618
1,0.04685221593150039,2010/2011,201618
2,0.028682856784683783,2010/2011,201618
3,0.03694403968882533,2010/2011,201618
4,0.023893870287037766,2010/2011,201618
5,0.028091515959281464,2010/2011,201618
6,0.023032737177466785,2010/2011,201618
7,0.031492790938549675,2010/2011,201618
8,0.006139697966999702,2010/2011,201618
9,0.005561135490984183,2010/2011,201618
10,0.07849843120826142,2010/2011,201618
11,0.30408032991616935,2010/2011,201618
12,0.003324068177621183,2010/2011,201618
13,0.021243662531599147,2010/2011,201618
14,0.06748832459541244,2010/2011,201618
15,0.00992951406589682,2010/2011,201618
16,0.017034369743333635,2010/2011,201618
17,0.0718321216563961,2010/2011,201618
18,0.04542399249210905,2010/2011,201618
19,0.010465505908321864,2010/2011,201618
20,0.04788192148368703,2010/2011,201618
21,0.01043397353243455,2010/2011,201618
22,0.010322507530746814,2010/2011,201618
23,0.007687939290485328,2010/2011,201618
24,0.022788842266159796,2010/2011,201618
25,0.010352022064480897,2010/2011,201618
26,0.014140336371452546,2010/2011,201618
0,0.016287468542516448,2010/2011,201619
1,0.05053768365793976,2010/2011,201619
2,0.029403266818833294,2010/2011,201619
3,0.03700334836286185,2010/2011,201619
4,0.023621831508677988,2010/2011,201619
5,0.028103128260618837,2010/2011,201619
6,0.02316237946927275,2010/2011,201619
7,0.029760916145137598,2010/2011,201619
8,0.006106053547262049,2010/2011,201619
9,0.0055216498908109025,2010/2011,201619
10,0.0848938916600746,2010/2011,201619
11,0.31022489573944884,2010/2011,201619
12,0.003301879467163134,2010/2011,201619
13,0.020358184731929033,2010/2011,201619
14,0.0560229059363383,2010/2011,201619
15,0.009695552888065128,2010/2011,201619
16,0.01625089749111349,2010/2011,201619
17,0.06877535024233966,2010/2011,201619
18,0.04731707242997204,2010/2011,201619
19,0.009919009768662205,2010/2011,201619
20,0.05030301726085271,2010/2011,201619
21,0.010202345843967783,2010/2011,201619
22,0.01012899949007905,2010/2011,201619
23,0.007529321238280215,2010/2011,201619
24,0.021680586150297557,2010/2011,201619
25,0.010268213632646626,2010/2011,201619
26,0.013620149824838088,2010/2011,201619
0,0.01609250534668564,2010/2011,201620
1,0.04932253630725293,2010/2011,201620
2,0.03021759025361414,2010/2011,201620
3,0.041840324892426436,2010/2011,201620
4,0.02517076924793903,2010/2011,201620
5,0.029917806066876808,2010/2011,201620
6,0.023875332714353343,2010/2011,201620
7,0.028320961250772967,2010/2011,201620
8,0.0060432834672118655,2010/2011,201620
9,0.005436295711244583,2010/2011,201620
10,0.09358036383994,2010/2011,201620
11,0.3032878215230509,2010/2011,201620
12,0.0032830716759513164,2010/2011,201620
13,0.020999804317037435,2010/2011,201620
14,0.05573144270532519,2010/2011,201620
15,0.00938965965413024,2010/2011,201620
16,0.015469214231057439,2010/2011,201620
17,0.06537469993238472,2010/2011,201620
18,0.04723401577725165,2010/2011,201620
19,0.009470095983283841,2010/2011,201620
20,0.04963078640022071,2010/2011,201620
21,0.010023474325376643,2010/2011,201620
22,0.010009390201027861,2010/2011,201620
23,0.007276332985478919,2010/2011,201620
24,0.019696031942802894,2010/2011,201620
25,0.010100413124018003,2010/2011,201620
26,0.013205976123283742,2010/2011,201620
0,0.012915219480739705,2010/2011,201621
1,0.04431459157647842,2010/2011,201621
2,0.021999886637063037,2010/2011,201621
3,0.031452422670568615,2010/2011,201621
4,0.020362084108120213,2010/2011,201621
5,0.028290990986219906,2010/2011,201621
6,0.016700334931407986,2010/2011,201621
7,0.027390586020092145,2010/2011,201621
8,0.006606775265602727,2010/2011,201621
9,0.005714780404574516,2010/2011,201621
10,0.45438053348575586,2010/2011,201621
11,0.08595546615805695,2010/2011,201621
12,0.0035857221834739435,2010/2011,201621
13,0.007886271560913248,2010/2011,201621
14,0.011300607243348025,2010/2011,201621
15,0.009380944339643761,2010/2011,201621
16,0.010313169688041985,2010/2011,201621
17,0.029637142398505928,2010/2011,201621
18,0.0439073905501061,2010/2011,201621
19,0.007886771228671263,2010/2011,201621
20,0.04592007999597006,2010/2011,201621
21,0.01154278347581443,2010/2011,201621
22,0.01160752902163202,2010/2011,201621
23,0.0061946211118079275,2010/2011,201621
24,0.012909596619293532,2010/2011,201621
25,0.01875891309685278,2010/2011,201621
26,0.013084785761245863,2010/2011,201621
0,0.015617419552792453,2010/2011,201622
1,0.05320748582870924,2010/2011,201622
2,0.035439323852488096,2010/2011,201622
3,0.04423639262485811,2010/2011,201622
4,0.027889088229559416,2010/2011,201622
5,0.03257136943317491,2010/2011,201622
6,0.027404708993026206,2010/2011,201622
7,0.03224680602078658,2010/2011,201622
8,0.005959486992369139,2010/2011,201622
9,0.0054572506626703885,2010/2011,201622
10,0.10767387980553349,2010/2011,201622
11,0.28460357972951444,2010/2011,201622
12,0.0032464106567445194,2010/2011,201622
13,0.01743228691258879,2010/2011,201622
14,0.03786596576295615,2010/2011,201622
15,0.008766232709724871,2010/2011,201622
16,0.01429142974810991,2010/2011,201622
17,0.06822353371080171,2010/2011,201622
18,0.04877289987442356,2010/2011,201622
19,0.009275405636988372,2010/2011,201622
20,0.05177545237658011,2010/2011,201622
21,0.010224259647877466,2010/2011,201622
22,0.010151403027391289,2010/2011,201622
23,0.007139738385134747,2010/2011,201622
24,0.01805845940665471,2010/2011,201622
25,0.010066807385596434,2010/2011,201622
26,0.012402923032943674,2010/2011,201622
0,0.015238292908584049,2010/2011,201623
1,0.046564024192010715,2010/2011,201623
2,0.03480274469029023,2010/2011,201623
3,0.04052672896274424,2010/2011,201623
4,0.027634961725789355,2010/2011,201623
5,0.03144001613313235,2010/2011,201623
6,0.027217897494661424,2010/2011,201623
7,0.035448013127837734,2010/2011,201623
8,0.0060825989309784695,2010/2011,201623
9,0.005561132233975774,2010/2011,201623
10,0.11046597661516651,2010/2011,201623
11,0.27597984054085,2010/2011,201623
12,0.0032399353599325545,2010/2011,201623
13,0.016515168272233812,2010/2011,201623
14,0.03533627176264848,2010/2011,201623
15,0.008834056474820759,2010/2011,201623
16,0.014677333518660754,2010/2011,201623
17,0.07700971291086241,2010/2011,201623
18,0.05324528844396067,2010/2011,201623
19,0.009610797089844629,2010/2011,201623
20,0.05435870283697054,2010/2011,201623
21,0.010779375954628684,2010/2011,201623
22,0.010804703594969609,2010/2011,201623
23,0.007264303031558005,2010/2011,201623
24,0.0186131226909622,2010/2011,201623
25,0.010355729099700815,2010/2011,201623
26,0.012393271402225436,2010/2011,201623
0,0.015188069545919326,2010/2011,201624
1,0.044081477679897396,2010/2011,201624
2,0.03376001664014695,2010/2011,201624
3,0.039203735266265735,2010/2011,201624
4,0.0269002985652654,2010/2011,201624
5,0.03092039802311145,2010/2011,201624
6,0.0270879150757329,2010/2011,201624
7,0.03669989643746162,2010/2011,201624
8,0.006093803671469695,2010/2011,201624
9,0.0056249739312202824,2010/2011,201624
10,0.10612662392885709,2010/2011,201624
11,0.2761558739529327,2010/2011,201624
12,0.0032719883180242653,2010/2011,201624
13,0.016692164412991674,2010/2011,201624
14,0.03582299477829773,2010/2011,201624
15,0.008820719850080556,2010/2011,201624
16,0.014577121392960544,2010/2011,201624
17,0.08196291160692971,2010/2011,201624
18,0.054317351206277474,2010/2011,201624
19,0.009702988929302615,2010/2011,201624
20,0.055864687225447164,2010/2011,201624
21,0.011010703530575467,2010/2011,201624
22,0.0109979926119643,2010/2011,201624
23,0.007374685283097961,2010/2011,201624
24,0.019084812824120126,2010/2011,201624
25,0.01034682941738588,2010/2011,201624
26,0.012308965894264936,2010/2011,201624
0,0.015142483165856887,2010/2011,201625
1,0.042275471094919,2010/2011,201625
2,0.03228629600498382,2010/2011,201625
3,0.03795554369004997,2010/2011,201625
4,0.025971213220734243,2010/2011,201625
5,0.030399010502067763,2010/2011,201625
6,0.02642287000418628,2010/2011,201625
7,0.03876448676709786,2010/2011,201625
8,0.00619627995147064,2010/2011,201625
9,0.005622405095032651,2010/2011,201625
10,0.10416346540490568,2010/2011,201625
11,0.2748530400071062,2010/2011,201625
12,0.0032531750159450995,2010/2011,201625
13,0.01689620326329619,2010/2011,201625
14,0.03610380286817006,2010/2011,201625
15,0.008857831646540141,2010/2011,201625
16,0.014720902114845946,2010/2011,201625
17,0.08607067796634107,2010/2011,201625
18,0.055463937902440065,2010/2011,201625
19,0.00981541399122328,2010/2011,201625
20,0.05718708832578025,2010/2011,201625
21,0.011195903519492885,2010/2011,201625
22,0.011184910933621638,2010/2011,201625
23,0.007410975589597842,2010/2011,201625
24,0.01913303915570236,2010/2011,201625
25,0.010412904066169047,2010/2011,201625
26,0.012240668732421916,2010/2011,201625
0,0.01520740949831563,2010/2011,201626
1,0.04128693983504869,2010/2011,201626
2,0.030872242255152782,2010/2011,201626
3,0.03593663554025788,2010/2011,201626
4,0.025177459416092833,2010/2011,201626
5,0.029284740499399133,2010/2011,201626
6,0.024826569332836352,2010/2011,201626
7,0.040352741807472184,2010/2011,201626
8,0.006240558295754654,2010/2011,201626
9,0.005683820234934642,2010/2011,201626
10,0.10386005105884301,2010/2011,201626
11,0.27478072836504586,2010/2011,201626
12,0.0032763170306245237,2010/2011,201626
13,0.01617343011424652,2010/2011,201626
14,0.03371717072041733,2010/2011,201626
15,0.008851845851787376,2010/2011,201626
16,0.014726467778479716,2010/2011,201626
17,0.09172976132925652,2010/2011,201626
18,0.056912408557527217,2010/2011,201626
19,0.009945116283356918,2010/2011,201626
20,0.05808819905137146,2010/2011,201626
21,0.011540793329714244,2010/2011,201626
22,0.01157663078981162,2010/2011,201626
23,0.007558929536197702,2010/2011,201626
24,0.019671653980758673,2010/2011,201626
25,0.010498058356556062,2010/2011,201626
26,0.012223321150739862,2010/2011,201626
0,0.015141742155438329,2010/2011,201628
1,0.03906566957081731,2010/2011,201628
2,0.029209695438205757,2010/2011,201628
3,0.03562253844623246,2010/2011,201628
4,0.024492104843653502,2010/2011,201628
5,0.02910765832674457,2010/2011,201628
6,0.024271967126094165,2010/2011,201628
7,0.043033270765244595,2010/2011,201628
8,0.006245712862619556,2010/2011,201628
9,0.005728417165176917,2010/2011,201628
10,0.09882116905418871,2010/2011,201628
11,0.2748322181510655,2010/2011,201628
12,0.003254985757615153,2010/2011,201628
13,0.016400286877401724,2010/2011,201628
14,0.034536700442758986,2010/2011,201628
15,0.008851365770995247,2010/2011,201628
16,0.01471549789390517,2010/2011,201628
17,0.09730893819839459,2010/2011,201628
18,0.05683837776996568,2010/2011,201628
19,0.010273415787949573,2010/2011,201628
20,0.057873466253384194,2010/2011,201628
21,0.011778561314180794,2010/2011,201628
22,0.011871604976715687,2010/2011,201628
23,0.007657707262452398,2010/2011,201628
24,0.02001374446405592,2010/2011,201628
25,0.010676346068559599,2010/2011,201628
26,0.01237683725618184,2010/2011,201628
0,0.015105595847252672,2010/2011,201629
1,0.03878625984214645,2010/2011,201629
2,0.028949715060019764,2010/2011,201629
3,0.035300847290981714,2010/2011,201629
4,0.024387256300629444,2010/2011,201629
5,0.028917779301771158,2010/2011,201629
6,0.024320055542972358,2010/2011,201629
7,0.04438810818401968,2010/2011,201629
8,0.006276686897061275,2010/2011,201629
9,0.005821180041723634,2010/2011,201629
10,0.09685039470959121,2010/2011,201629
11,0.2742880186452807,2010/2011,201629
12,0.003304400078178884,2010/2011,201629
13,0.016626922406021694,2010/2011,201629
14,0.035364447962706054,2010/2011,201629
15,0.008882857750338818,2010/2011,201629
16,0.014808502440157767,2010/2011,201629
17,0.09799961129084708,2010/2011,201629
18,0.056890589514179635,2010/2011,201629
19,0.010320081282005223,2010/2011,201629
20,0.057847570305629356,2010/2011,201629
21,0.01193473082879486,2010/2011,201629
22,0.011888226701780932,2010/2011,201629
23,0.0077662875282680675,2010/2011,201629
24,0.019885027545606025,2010/2011,201629
25,0.010720330574639256,2010/2011,201629
26,0.012368516127394966,2010/2011,201629
0,0.015100517950348589,2010/2011,201630
1,0.03812030037551092,2010/2011,201630
2,0.028569666956503845,2010/2011,201630
3,0.03517275562431948,2010/2011,201630
4,0.024372342820641147,2010/2011,201630
5,0.028821243380801144,2010/2011,201630
6,0.02451803437825794,2010/2011,201630
7,0.0454096731663025,2010/2011,201630
8,0.006317128316166389,2010/2011,201630
9,0.005834362661075642,2010/2011,201630
10,0.09562201981152921,2010/2011,201630
11,0.27381708938540694,2010/2011,201630
12,0.003277344630958391,2010/2011,201630
13,0.016894645936496182,2010/2011,201630
14,0.035671285656879374,2010/2011,201630
15,0.008842660421506443,2010/2011,201630
16,0.014742079977170886,2010/2011,201630
17,0.09912705115599475,2010/2011,201630
18,0.056681525775116134,2010/2011,201630
19,0.01045146476159798,2010/2011,201630
20,0.05763081742710663,2010/2011,201630
21,0.012044412048657338,2010/2011,201630
22,0.011996417068476649,2010/2011,201630
23,0.007810278840187345,2010/2011,201630
24,0.02003960075305513,2010/2011,201630
25,0.01069621476983419,2010/2011,201630
26,0.012419065950097338,2010/2011,201630
0,0.01513336195168978,2010/2011,201631
1,0.037251201006484436,2010/2011,201631
2,0.028579253703264317,2010/2011,201631
3,0.03484497979248365,2010/2011,201631
4,0.02417200943673287,2010/2011,201631
5,0.029077799873808652,2010/2011,201631
6,0.02447127057245054,2010/2011,201631
7,0.04627661576960641,2010/2011,201631
8,0.006303139158915875,2010/2011,201631
9,0.005877801529955423,2010/2011,201631
10,0.09454165822679275,2010/2011,201631
11,0.2736988972333731,2010/2011,201631
12,0.003251514062799937,2010/2011,201631
13,0.01690684833343288,2010/2011,201631
14,0.03640918617799486,2010/2011,201631
15,0.008804291124535756,2010/2011,201631
16,0.01483791642540111,2010/2011,201631
17,0.10044287133771225,2010/2011,201631
18,0.05598017475154855,2010/2011,201631
19,0.01050439235623589,2010/2011,201631
20,0.05748252376479479,2010/2011,201631
21,0.012036476020053545,2010/2011,201631
22,0.012064162914140426,2010/2011,201631
23,0.007809365687907446,2010/2011,201631
